id,company,assignee,title,inventor/author,priority.date,filing/creation.date,publication.date,grant.date,result.link,representative.figure.link,inventorlocation
US-2761701-A,Boeing,Boeing Co,Severable duct joints with plural universal connections ,"Louise J Morse, Clifford H Jenkins",18882,18882,20702,20702,https://patents.google.com/patent/US2761701A/en,https://patentimages.storage.googleapis.com/1f/e8/34/0078a58265a622/US2761701-drawings-page-1.png,", N. H., and Clilortl H. Jenkins, Seattle, Wash., "
US-2787889-A,Boeing,Boeing Co,Aircraft compartment cooling mechanism ,Douglas H Swank,20316,20316,20919,20919,https://patents.google.com/patent/US2787889A/en,https://patentimages.storage.googleapis.com/34/ad/0d/96526f9fcc2482/US2787889-drawings-page-1.png,"OLING MECHANISM Douglas H. Swank, Seattle, Wash., "
US-2783072-A,Boeing,Boeing Co,Dome or cowling latch ,Kenneth E Sessler,20235,20235,20877,20877,https://patents.google.com/patent/US2783072A/en,https://patentimages.storage.googleapis.com/f8/53/b7/998b90788cd90f/US2783072-drawings-page-1.png,"COWLING LATCH Kenneth E. Sessler, Wichita, Kans., "
US-2696247-A,Boeing,Boeing Co,Liquid fuel reservoir ,Walter F Hiltner,19410,19410,20065,20065,https://patents.google.com/patent/US2696247A/en,https://patentimages.storage.googleapis.com/2b/bb/67/1c089263fb5fe1/US2696247-drawings-page-1.png,"FUEL RESERVOIR Walter F. Hiltner, Seattle, Wash., "
US-2925232-A,Boeing,Boeing Co,Airplane spoiler assembly ,"Richard L Murray, Joseph A Phillips",20976,20976,21962,21962,https://patents.google.com/patent/US2925232A/en,https://patentimages.storage.googleapis.com/05/4b/63/4f5f52d401c4dc/US2925232-drawings-page-1.png,"rd! Murray and Joseph A. Phillips, Wichita, Kane, "
US-2640493-A,Boeing,Boeing Co,Fitting for flexible fuel cells ,Mark F Millard,19030,19030,19512,19512,https://patents.google.com/patent/US2640493A/en,https://patentimages.storage.googleapis.com/7c/8a/66/5239c20fc74506/US2640493-drawings-page-1.png,"XIBLE FUEL CELLS Mark F. Millard, Wichita, Kans., "
US-2609166-A,Boeing,Boeing Co,Airplane flap supporting and control mechanism ,Joseph E Bellam,16793,16793,19239,19239,https://patents.google.com/patent/US2609166A/en,https://patentimages.storage.googleapis.com/d2/e7/a6/9498335e7edc31/US2609166-drawings-page-1.png,"NTROL MECHANISM Joseph E. Bellam, Seattle, Wash., "
US-2288204-A,Boeing,Boeing Aircraft Co,Landing gear warning switch cutout ,"Albion I Ostlund, John A Minshull",15309,15309,15522,15522,https://patents.google.com/patent/US2288204A/en,https://patentimages.storage.googleapis.com/56/38/4c/61b07a1a309948/US2288204-drawings-page-1.png,"lbion r. osiime and mine. Minshull/Seattlc, Wash, "
US-2592049-A,Boeing,Boeing Co,Aircraft heating system ,"Robert L Linforth, Hage Sigurd Daniel",17146,17146,19092,19092,https://patents.google.com/patent/US2592049A/en,https://patentimages.storage.googleapis.com/f2/b2/88/512b32e23ce230/US2592049-drawings-page-1.png," Linforth and SigurdlDaniel Hage, Seattle, Wash., "
US-2475978-A,Boeing,Boeing Co,Aircraft release mechanism ,Billy S Mill,17021,17021,18091,18091,https://patents.google.com/patent/US2475978A/en,https://patentimages.storage.googleapis.com/7e/ed/bb/355cfc597fd725/US2475978-drawings-page-1.png,"T RELEASE MECHANISM Billy S. Mill, Seattle, Wash, "
US-2621577-A,Boeing,Boeing Co,Cabin pressure change control ,"James B Cooper, Alfred B Jepson",15267,17815,19344,19344,https://patents.google.com/patent/US2621577A/en,https://patentimages.storage.googleapis.com/08/11/dd/eb8fa6d1995362/US2621577-drawings-page-1.png,"r, Seattle, and Alfred-B, Jepson, Bellevue, Wash, "
US-2863321-A,Boeing,Boeing Co,Torque transmitting mechanism ,Richard H Weiland,21128,21128,21528,21528,https://patents.google.com/patent/US2863321A/en,https://patentimages.storage.googleapis.com/21/f8/c2/3e3613e4378d16/US2863321-drawings-page-1.png,"ING MECHANISM Richard H. Welland, Seattle, Wash., "
US-2087626-A,Boeing,Boeing Aircraft Co,Method of constructing airplane wings ,Robert J Minshall,12868,12868,13716,13716,https://patents.google.com/patent/US2087626A/en,https://patentimages.storage.googleapis.com/23/86/2f/1a14f764cd7c19/US2087626-drawings-page-1.png,"NE. I WINGS I I I Robert J. Minshall,Seattle,Washa"
US-2456215-A,Boeing,Boeing Co,Pressure-regulating control mechanism ,Nathan C Price,14058,15985,17881,17881,https://patents.google.com/patent/US2456215A/en,https://patentimages.storage.googleapis.com/99/39/c3/3a2c3295ee8b03/US2456215-drawings-page-1.png,"ROL MECHANISM Nathan C. Price, Hollywood, Calif., "
US-2432640-A,Boeing,Boeing Aircraft Co,Flare releasing mechanism ,Wilkes Wesley Harold,16858,16858,17517,17517,https://patents.google.com/patent/US2432640A/en,https://patentimages.storage.googleapis.com/fa/4f/f2/a080315002ba1f/US2432640-drawings-page-1.png,"NG MECHANISM We'sIeyHarold Wilkes, Seattle, Wash, "
US-2550137-A,Boeing,Boeing Co,Hydraulic actuating system with automatic follow-up ,Robert V Corns,17394,17394,18742,18742,https://patents.google.com/patent/US2550137A/en,https://patentimages.storage.googleapis.com/f8/26/27/e96e4719600a8d/US2550137-drawings-page-1.png,"OMATIC FOLLOW-UP Robert V. Corns, Wichita, Kans., "
US-2445183-A,Boeing,Boeing Co,Cam-controlled pressure regulator ,Orlob Glenn,16666,16666,17727,17727,https://patents.google.com/patent/US2445183A/en,https://patentimages.storage.googleapis.com/ee/07/90/64c1edfcaa352c/US2445183-drawings-page-1.png,"tented July 13, 1948 Glenn Orlob, Seattle, Walla, "
US-2459982-A,Boeing,Boeing Co,Retractable shock absorbing strut ,Edward C Wells,16419,16419,17923,17923,https://patents.google.com/patent/US2459982A/en,https://patentimages.storage.googleapis.com/ca/d1/96/5b863d331790dd/US2459982-drawings-page-1.png,"SORBING STRUT; 
Edward C. Wells, Seattle, Wash., `"
US-2044036-A,Boeing,Boeing Aircraft Co,Gun mount ,Edward C Wells,12771,12771,13317,13317,https://patents.google.com/patent/US2044036A/en,https://patentimages.storage.googleapis.com/d1/18/1a/4c7a63f6554522/US2044036-drawings-page-1.png,"STATES GUN MOUNT Edward 0. Wells, Seattle, Wash., "
US-2631648-A,Boeing,Boeing Co,Chair shock mount mechanism ,"Raymond F Tatom, Edward B Kinnaman",17591,17591,19435,19435,https://patents.google.com/patent/US2631648A/en,https://patentimages.storage.googleapis.com/bb/07/ac/445e41ea2b782c/US2631648-drawings-page-1.png,", 
Tatom, Puyallup, and Edward B. Seattle, Wash., "
US-2773162-A,Boeing,Boeing Co,Anti-icing of windows by dielectric heating ,Orland M Christensen,19738,19738,20793,20793,https://patents.google.com/patent/US2773162A/en,https://patentimages.storage.googleapis.com/0e/8a/d9/f8811371d9f002/US2773162-drawings-page-1.png,"IC HEATING Orland M. Christensen, Edmonds, Wash., "
US-2788186-A,Boeing,Boeing Co,Anti-skid brake control system ,Theodore R Wilson,19872,19872,20919,20919,https://patents.google.com/patent/US2788186A/en,https://patentimages.storage.googleapis.com/bb/3c/e2/3cc7db52e5f162/US2788186-drawings-page-1.png,"ONTROL SYSTEM Theodore R. Wilson, Seattle, Wash., "
US-2609195-A,Boeing,Boeing Co,Oleo-pneumatic shock strut ,"George T Drakeley, Carl V Hanson",18090,18090,19239,19239,https://patents.google.com/patent/US2609195A/en,https://patentimages.storage.googleapis.com/02/8a/b5/40caec973d984c/US2609195-drawings-page-1.png,"Seattle, and Carl V. Hanson, 
near Renton, Wash., "
US-2957663-A,Boeing,Boeing Co,Fuel cell anchoring contour washer ,"William G Marshall, Leon G Lane",20589,20589,22214,22214,https://patents.google.com/patent/US2957663A/en,https://patentimages.storage.googleapis.com/17/c4/c1/2e91ca7f5c8a19/US2957663-drawings-page-1.png,"liam G. Marshall and Leon 6. Lane, Seattle, Wash, "
US-2816725-A,Boeing,Boeing Co,Fuel cell supports ,Wallace R Swanson,19991,19991,21171,21171,https://patents.google.com/patent/US2816725A/en,https://patentimages.storage.googleapis.com/92/ea/74/b7d064434ed357/US2816725-drawings-page-1.png,"ELL SUPPORTS Wallace R. Swanson, Seattle, Wash., `"
US-2251420-A,Boeing,Boeing Aircraft Co,Boiler for aircraft heating systems ,Nathan C Price,13750,13839,15193,15193,https://patents.google.com/patent/US2251420A/en,https://patentimages.storage.googleapis.com/08/be/2c/0be58d749127c1/US2251420-drawings-page-1.png," HEATING SYSTEMS Nathan C. Price, Seattle, Wash., "
US-2250035-A,Boeing,Boeing Aircraft Co,Servo control ,Nathan C Price,14402,14402,15179,15179,https://patents.google.com/patent/US2250035A/en,https://patentimages.storage.googleapis.com/76/02/28/82b45701748e04/US2250035-drawings-page-1.png,"41 SERVO CONTROL Nathan C. Price, Seattle, Wash., "
US-2945655-A,Boeing,Boeing Co,Double skin airfoil structure ,Howard E Snyder,20474,20474,22116,22116,https://patents.google.com/patent/US2945655A/en,https://patentimages.storage.googleapis.com/de/ac/c8/678060a365be0b/US2945655-drawings-page-1.png,"L STRUCTURE Howard E Snyder, Mercer Island, Wash, "
US-2764373-A,Boeing,Boeing Co,Heated vortex generator ,"Roy H Anderson, James W Mckee",19497,19497,20723,20723,https://patents.google.com/patent/US2764373A/en,https://patentimages.storage.googleapis.com/ae/0d/53/a29bd5e3ef3127/US2764373-drawings-page-1.png," H. Anderson and James W. McKee, Bellevue, Wash., "
US-2629425-A,Boeing,Boeing Co,Berthable chair ,Varnell L R James,16971,16971,19414,19414,https://patents.google.com/patent/US2629425A/en,https://patentimages.storage.googleapis.com/8f/67/83/42850f9ff72775/US2629425-drawings-page-1.png,"E CHAIR Varnell L. R. James, near Seattle, Wash., "
US-2909764-A,Boeing,Boeing Co,Angular position transducer ,Guy R Chambers,20326,20326,21843,21843,https://patents.google.com/patent/US2909764A/en,https://patentimages.storage.googleapis.com/0e/37/61/f61bba24beaf4c/US2909764-drawings-page-1.png,"SITION TRANSDUCER Guy R. Chambers, Seattle, Wash, "
US-2650782-A,Boeing,Boeing Co,Landing unit for aircraft ,Wendell B Fehring,18889,18889,19603,19603,https://patents.google.com/patent/US2650782A/en,https://patentimages.storage.googleapis.com/53/43/16/7c0cee1cae4232/US2650782-drawings-page-1.png," FOR AIRCRAFT Wendell B. Fehring, Seattle, Wash., "
US-2945651-A,Boeing,Boeing Co,Aircraft control surface internal air pressure balances ,"Earl L Jensen, Reginald E Washington",20281,20281,22116,22116,https://patents.google.com/patent/US2945651A/en,https://patentimages.storage.googleapis.com/e5/93/b0/d03fbf3a01946f/US2945651-drawings-page-1.png,"ensen and Reginald E. Washington, Seattle, Wash., "
US-2696355-A,Boeing,Boeing Co,Airfoil control apparatus responsive to aircraft speed ,"Thorvold H Larson, John D Mayer, Pfafman Calvin Edwin, Jr William H Cook, John F Kirkbride",18434,18434,20065,20065,https://patents.google.com/patent/US2696355A/en,https://patentimages.storage.googleapis.com/5c/2b/1e/5cf62f8151e4aa/US2696355-drawings-page-1.png,"Cook, Jr., and John F. Kirlrbride, Seattle, Wash, "
US-2233642-A,Boeing,Boeing Aircraft Co,Lateral aircraft gun mount ,John C Sanders,12699,13505,15039,15039,https://patents.google.com/patent/US2233642A/en,https://patentimages.storage.googleapis.com/9c/8d/44/40a48716a3caba/US2233642-drawings-page-1.png,"RCRAFT GUN MOUNT John O. Sanders, Seattle, Wasln, "
US-2376157-A,Boeing,Boeing Aircraft Co,Interconnected bomb rack controls ,"Delbert S Lewis, Erving F Lewis",15913,15913,16572,16572,https://patents.google.com/patent/US2376157A/en,https://patentimages.storage.googleapis.com/83/45/9a/d0aee04ced9031/US2376157-drawings-page-1.png,"ert S. Lewis and Erving F. Lewis, Seattle, Wash., "
US-2421914-A,Boeing,Boeing Aircraft Co,Nose wheel ,Charles H Strandberg,15500,15500,17328,17328,https://patents.google.com/patent/US2421914A/en,https://patentimages.storage.googleapis.com/bc/39/7e/058334addb3aaf/US2421914-drawings-page-1.png," nose WHEEL Charles H. Strandberg, Seattle, Wash, "
US-2164722-A,Boeing,Boeing Aircraft Co,Aircraft gun mount and flush protective shield therefor ,John C Sanders,12699,13505,14430,14430,https://patents.google.com/patent/US2164722A/en,https://patentimages.storage.googleapis.com/c6/ad/ca/a1ceb829c595a3/US2164722-drawings-page-1.png," SHIELD THEREFOR John Q. Sanders, Seattle, :Wash, "
US-2949265-A,Boeing,Boeing Co,Articulated aircraft refueling boom ,Robert P Person,19805,19805,22144,22144,https://patents.google.com/patent/US2949265A/en,https://patentimages.storage.googleapis.com/2d/bb/40/adb98e3474fff5/US2949265-drawings-page-1.png,"2, 1954 R m m m Robert P. Person, Seattle, Wash., "
US-2544974-A,Boeing,Boeing Co,Rotational limit shaft coupling mechanism ,Roy H Anderson,18020,18020,18700,18700,https://patents.google.com/patent/US2544974A/en,https://patentimages.storage.googleapis.com/5e/88/c4/47976268b2ff60/US2544974-drawings-page-1.png,"PLING MECHANISM Roy H. Anderson, Bellevue, Wash., "
US-2312603-A,Boeing,Boeing Aircraft Co,Airfoil construction ,Jr Frank Terdina,15206,15206,15767,15767,https://patents.google.com/patent/US2312603A/en,https://patentimages.storage.googleapis.com/89/9e/4e/813ea39520b940/US2312603-drawings-page-1.png," CONSTRUCTION Frank Terdina, Jr., Seattle, Wash., "
US-2836380-A,Boeing,Boeing Co,"Airplane wing with slotted flap, cove lip door, and spoiler ",Raymond E Pearson,20204,20204,21332,21332,https://patents.google.com/patent/US2836380A/en,https://patentimages.storage.googleapis.com/c9/25/5b/dec199a38006fd/US2836380-drawings-page-1.png,", AND SPOILER Raymond E. Pearson, Seattle, Wash., "
US-2341273-A,Boeing,Boeing Aircraft Co,Cable tensioning device ,Robert J Helberg,15558,15558,16110,16110,https://patents.google.com/patent/US2341273A/en,https://patentimages.storage.googleapis.com/7f/eb/c1/d9877ca2ca0451/US2341273-drawings-page-1.png,"ansrome navrca Robert J. Helberg, Seattle, Wash., "
US-2450881-A,Boeing,Boeing Co,Pressure cabin control ,"James B Cooper, Alfred B Jepson",15267,15267,17818,17818,https://patents.google.com/patent/US2450881A/en,https://patentimages.storage.googleapis.com/f6/ce/f7/1f96b745996459/US2450881-drawings-page-1.png,"es B. Cooper and Alfred B. Jepson, Seattle, Wash, "
US-2668029-A,Boeing,Boeing Co,Aircraft control column ,"Charles H Davies, Roy V Ostling",18238,18238,19757,19757,https://patents.google.com/patent/US2668029A/en,https://patentimages.storage.googleapis.com/f1/c6/17/89c45901473103/US2668029-drawings-page-1.png,"les H. Davies and Roy V. Ostling, Seattle, Wash., "
US-2840259-A,Boeing,Boeing Co,Fabric slosh bulkhead ,Robert H Steidl,20338,20338,21360,21360,https://patents.google.com/patent/US2840259A/en,https://patentimages.storage.googleapis.com/7a/0e/b6/ed8486e7facbe1/US2840259-drawings-page-1.png,"C SLOSH BULKHEAD Robert H. Steidl, Seattle, Wash, "
US-2872135-A,Boeing,Boeing Co,Aerodynamic control surface movement assisting mechanism ,Roland J White,19700,19700,21584,21584,https://patents.google.com/patent/US2872135A/en,https://patentimages.storage.googleapis.com/c0/ba/31/aa8750724e04c2/US2872135-drawings-page-1.png,"ND J. WH 
Unite 1 Roland J. White, Seattle, Wash, "
US-2523723-A,Boeing,Boeing Co,Cargo ramp ,"Edwin M Santee, Ralph H Burkhard, William J Hess",17142,17142,18532,18532,https://patents.google.com/patent/US2523723A/en,https://patentimages.storage.googleapis.com/b5/2c/4c/c033c629a12b28/US2523723-drawings-page-1.png,"le, Wash, and William J. Hess, Great Falls, Mont, "
US-2948493-A,Boeing,Boeing Co,Aircraft flap mechanism ,George T Trifonoff,21187,21187,22137,22137,https://patents.google.com/patent/US2948493A/en,https://patentimages.storage.googleapis.com/aa/94/1e/c5d9a12f78b262/US2948493-drawings-page-1.png,"AP MECHANISM George T. Trifonolf, Wichita, Kans., "
US-2826382-A,Boeing,Boeing Co,Jet engine exhaust deflector ,Harold J Hayden,19424,19424,21255,21255,https://patents.google.com/patent/US2826382A/en,https://patentimages.storage.googleapis.com/ff/62/68/edaeb618dd1178/US2826382-drawings-page-1.png,"tes Patent Ofiice 12 Claims. (Cl. 244-114) Wash., "
US-2620147-A,Boeing,Boeing Co,Airplane flap control mechanism ,"Van B Butler, Jr William H Cook",18414,18414,19330,19330,https://patents.google.com/patent/US2620147A/en,https://patentimages.storage.googleapis.com/53/52/08/3a55168f354ac6/US2620147-drawings-page-1.png,"d, and .William H. Cook, .lr.,, Sea.ttl e, Wash., "
US-2277378-A,Boeing,Boeing Aircraft Co,Power means for operating aircraft control surfaces ,Edward C Wells,14091,14091,15424,15424,https://patents.google.com/patent/US2277378A/en,https://patentimages.storage.googleapis.com/22/7e/55/08931788013229/US2277378-drawings-page-1.png,"CONTROL SURFACES Edward 0. Wells, Seattle, Wash., "
US-2960295-A,Boeing,Boeing Co,Simplified aircraft boom control mechanism ,Harry E Schulze,20709,20709,22235,22235,https://patents.google.com/patent/US2960295A/en,https://patentimages.storage.googleapis.com/b7/1b/7f/4ebc9630847c6d/US2960295-drawings-page-1.png,"NTROL MECHANISM Harry E. Schulze, Seattle, Wash., "
US-2136825-A,Boeing,Boeing Aircraft Co,Aircraft gun mount supported independently of enclosures therefor ,John C Sanders,12699,13505,14199,14199,https://patents.google.com/patent/US2136825A/en,https://patentimages.storage.googleapis.com/67/f4/b3/34216820631ffc/US2136825-drawings-page-1.png,"NCLOSURES THERE- John C. Sanders, Seattle, Wash., "
US-2349630-A,Brewster,Brewster Aeronautical Corp,Aircraft cockpit canopy ,Robert N Lesnick,15137,15137,16215,16215,https://patents.google.com/patent/US2349630A/en,https://patentimages.storage.googleapis.com/8f/25/e0/4ec99e369539cb/US2349630-drawings-page-1.png,"COCKPIT CANQPY Robert N. Lesnick, Brooklyn, N. n, "
US-2355210-A,Brewster,Brewster Aeronautical Corp,Airplane retractible tail wheel or skid mount ,Edwyn A Eddy,14886,14886,16292,16292,https://patents.google.com/patent/US2355210A/en,https://patentimages.storage.googleapis.com/6b/d3/3e/80cf20dbfa8c05/US2355210-drawings-page-1.png,"Edwyn A. Eddy, Stewart Manor, Long Island, N. Y., "
US-2351893-A,Brewster,Brewster Aeronautical Corp,Aircraft ,"Pedro S Yujuico, David B Thurston",15307,15307,16243,16243,https://patents.google.com/patent/US2351893A/en,https://patentimages.storage.googleapis.com/cc/a3/db/65b050eb4ae5ba/US2351893-drawings-page-1.png,"reat Neck. and David 3. Thurston, Jamaica, N. Y., "
US-2362361-A,Brewster,Brewster Aeronautical Corp,Aircraft ,Davis Loren Russell,16057,16057,16383,16383,https://patents.google.com/patent/US2362361A/en,https://patentimages.storage.googleapis.com/43/34/1a/b28e391af4d73a/US2362361-drawings-page-1.png," 1944 AIRCRAFT Loren Russell Davis, Newtown; Pa., "
US-2292671-A,Brewster,Brewster Aeronautical Corp,Airplane retractable landing gear locking and signaling means ,"Paul A Sumner, Isreeli Jack",14893,14893,15564,15564,https://patents.google.com/patent/US2292671A/en,https://patentimages.storage.googleapis.com/ff/d0/68/49b44b54357746/US2292671-drawings-page-1.png,", Long Island, and Jack Isreeli, New York, N. Y., "
US-2396314-A,Brewster,Brewster Aeronautical Corp,Aircraft armament ,"Dayton T Brown, Pedro S Yujuico, Horace T Moore",15287,15287,16873,16873,https://patents.google.com/patent/US2396314A/en,https://patentimages.storage.googleapis.com/eb/1f/69/eaed141a78e63d/US2396314-drawings-page-1.png," Great Neck, and Horace T. Moore, Brooklyn, N.Y., "
US-2222975-A,Brewster,Brewster Aeronautical Corp,Retractable landing gear ,Dayton T Brown,13935,13935,14941,14941,https://patents.google.com/patent/US2222975A/en,https://patentimages.storage.googleapis.com/30/e0/43/f17638225956ad/US2222975-drawings-page-1.png,"E LANDING GEAR Dayton T. Brown, Manhasset, N. Y., "
US-2260022-A,Brewster,Brewster Aeronautical Corp,Aircraft ,Jr Joseph M Gwinn,14618,14618,15270,15270,https://patents.google.com/patent/US2260022A/en,https://patentimages.storage.googleapis.com/98/ae/47/2662e358d4fa9a/US2260022-drawings-page-1.png,"41 
AIRCRAFT Joseph M. Gwinn, In, Buffalo, N. Y., "
